region	det	energy_keV	half_width_keV	rate_ct_s_keV	rate_error_ct_s_keV	model_ct_s_keV	residual_sigma	lhb_ct_s_keV	halo_ct_s_keV	cxb_ct_s_keV	cx_ct_s_keV
inner	pn	0.8190140128135681	0.0024570226669311523	0.472393967951932	0.07692253571202029	0.4401371739443613	0.4193412724761503	0.0076988290795254296	0.1189081572550558	0.07989669117677257	0.23363349643300818
inner	pn	0.823927491903305	0.002456456422805786	0.46060596477925675	0.07623672079877267	0.42914142417811496	0.4127215896941928	0.007418691901622464	0.11557496241150048	0.07951108459889042	0.22663668526610098
inner	pn	0.828838974237442	0.0024550259113311768	0.4132439557051895	0.0732868456086441	0.41735202342339206	-0.05605463960258107	0.007189622804751984	0.11190658211089986	0.079120194959645	0.21913562354809576
inner	pn	0.8337480127811432	0.002454012632369995	0.4281761507066081	0.07406699942973288	0.40496919925477576	0.3133237694318734	0.007009443623475537	0.10794808079338528	0.07872802167320905	0.21128365316470588
inner	pn	0.8386555314064026	0.0024535059928894043	0.2619542592514744	0.05989656433480257	0.39223260312239744	-2.1750553694984722	0.006879249774007507	0.10376607071367847	0.07833324915260158	0.2032540334821104
inner	pn	0.8435610234737396	0.002451986074447632	0.3784248672223865	0.06944471578643839	0.37937520019327736	-0.013684741310100558	0.00679574036246433	0.09945388698608769	0.07793767080840372	0.19518790203632252
inner	pn	0.8484639823436737	0.00245097279548645	0.3659664264389801	0.06947495944001104	0.36659329848176314	-0.009022992569349181	0.006756863061230275	0.09509953156292567	0.07753914526089734	0.18719775859670967
inner	pn	0.8533649742603302	0.002450019121170044	0.26673754162782554	0.060916873677166895	0.3541979709623185	-1.4357340430501313	0.0067597494097576954	0.09083872592823256	0.07713948610339767	0.17946000952093
inner	pn	0.8582645058631897	0.002449512481689453	0.24612018065481492	0.05905880157075115	0.3423625892618456	-1.629603142077551	0.006800128642711268	0.08676338910553434	0.07673985235148048	0.17205921916211941
inner	pn	0.8631620109081268	0.0024479925632476807	0.3914120573439464	0.071945605957766	0.33123593709793686	0.8364113338809676	0.0068724913095440645	0.08295721270485633	0.07634124630509351	0.16506498677844306
inner	pn	0.8680574893951416	0.00244748592376709	0.35721739232982447	0.06876708222151098	0.320896891483211	0.5281669611867302	0.006969462016764765	0.07947936928806495	0.07594256553345426	0.15850549464492658
inner	pn	0.8729515075683594	0.0024465322494506836	0.3747887016697059	0.06958537829712139	0.3113712717216363	0.911361431093823	0.0070833363622598445	0.07636139653550271	0.07554274905767078	0.15238378976620262
inner	pn	0.8778435289859772	0.0024454891681671143	0.2993040383398966	0.06460341381723265	0.3026273707823555	-0.05144205617153364	0.007204493063657828	0.07361161029098293	0.07514664899197591	0.146664618435739
inner	pn	0.8827334940433502	0.0024444758892059326	0.2511024782969745	0.06012178875059611	0.29454088648622856	-0.7225069162437944	0.00732213379616008	0.0712012519899909	0.07475156519716042	0.14126593550291786
inner	pn	0.8876219689846039	0.0024439990520477295	0.2097156762337334	0.05626595446710831	0.28695544298032244	-1.3727620455055374	0.007425782410703062	0.06908057524389534	0.07435780424774607	0.13609128107797758
inner	pn	0.8925089836120605	0.0024430155754089355	0.2941688021861718	0.06378925939764817	0.279663811399634	0.2273892332895248	0.007504927249013848	0.06717837216959091	0.0739663364043841	0.1310141755766456
inner	pn	0.8973940014839172	0.002442002296447754	0.32242483294436586	0.06467918896273224	0.27244743010702077	0.772696807718813	0.007548829855121973	0.06541172030814012	0.0735762447778193	0.1259106351659385
inner	pn	0.9022774994373322	0.002441495656967163	0.3491084837223145	0.06813055563049436	0.26513445069099767	1.2325458416448192	0.007549134745041622	0.06371224885824996	0.0731914836773609	0.12068158341034493
inner	pn	0.9071594774723053	0.0024404823780059814	0.2769859073260424	0.061102823196507755	0.2575004440370659	0.318896284486085	0.007498878814877623	0.0619857958248513	0.07280916720221656	0.11520660219512023
inner	pn	0.9120399653911591	0.0024400055408477783	0.20378962180333424	0.05534268417391609	0.24940004544143968	-0.8241454912951688	0.007393545087070337	0.06016814327046679	0.07242964202897888	0.10940871505492346
inner	pn	0.9193574786186218	0.00487750768661499	0.17934949524407212	0.03690438323596077	0.23610277333403207	-1.5378465405339115	0.007121698201567959	0.05713617254705919	0.07186718555932739	0.0999777170260784
inner	pn	0.9291099905967712	0.004875004291534424	0.19877912711831483	0.03842619560771589	0.21644944779503617	-0.45985090111739235	0.006580269593336406	0.052490444098182716	0.07112780010691276	0.08625093399660481
inner	pn	0.9364210069179535	0.002436012029647827	0.2406403913036311	0.05840082168444699	0.20051702964723045	0.6870341974501037	0.006058937127743644	0.04858209914641992	0.0705793076009879	0.07529668577207872
inner	pn	0.9437279999256134	0.004870980978012085	0.18963390175390732	0.03732191816932142	0.18416101569497328	0.14663999942620157	0.0054629115445317105	0.044445778515142656	0.07004000889178255	0.06421231674351648
