mjd_utc	longitude_deg	radius_au
61005.665865938	114.532997245	0.967222700
61005.707532604	114.576024094	0.967222312
61005.749199271	114.619050977	0.967221921
61005.790865938	114.662077896	0.967221527
61005.832532604	114.705104849	0.967221128
61005.874199271	114.748131837	0.967220726
61005.915865938	114.791158862	0.967220321
61005.957532604	114.834185922	0.967219911
61005.999199271	114.877213019	0.967219498
61006.040865938	114.920240152	0.967219082
61006.082532604	114.963267322	0.967218661
61006.124199271	115.006294530	0.967218237
61006.165865938	115.049321775	0.967217810
61006.207532604	115.092349059	0.967217378
61006.249199271	115.135376380	0.967216943
61006.290865938	115.178403741	0.967216504
61006.332532604	115.221431140	0.967216062
61006.374199271	115.264458578	0.967215616
61006.415865938	115.307486057	0.967215166
61006.457532604	115.350513575	0.967214712
61006.499199271	115.393541133	0.967214255
61006.540865938	115.436568732	0.967213795
61006.582532604	115.479596372	0.967213330
61006.624199271	115.522624053	0.967212862
61006.665865938	115.565651775	0.967212390
61006.707532604	115.608679540	0.967211915
61006.749199271	115.651707347	0.967211435
61006.790865938	115.694735196	0.967210953
61006.832532604	115.737763088	0.967210466
61006.874199271	115.780791024	0.967209976
61006.915865938	115.823819003	0.967209482
61006.957532604	115.866847025	0.967208984
61006.999199271	115.909875092	0.967208483
61007.040865938	115.952903203	0.967207978
61007.082532604	115.995931360	0.967207470
61007.124199271	116.038959561	0.967206958
61007.165865938	116.081987808	0.967206442
61007.207532604	116.125016101	0.967205922
61007.249199271	116.168044439	0.967205399
61007.290865938	116.211072825	0.967204872
61007.332532604	116.254101257	0.967204341
61007.374199271	116.297129736	0.967203807
61007.415865937	116.340158262	0.967203269
61007.457532604	116.383186837	0.967202728
61007.499199270	116.426215459	0.967202182
61007.540865937	116.469244130	0.967201634
61007.582532603	116.512272850	0.967201081
61007.624199270	116.555301618	0.967200525
61007.665865937	116.598330436	0.967199965
61007.707532603	116.641359304	0.967199401
61007.749199270	116.684388222	0.967198834
61007.790865937	116.727417190	0.967198263
61007.832532603	116.770446208	0.967197689
61007.874199270	116.813475278	0.967197110
61007.915865937	116.856504399	0.967196528
61007.957532603	116.899533572	0.967195943
61007.999199270	116.942562797	0.967195354
61008.040865937	116.985592074	0.967194761
61008.082532603	117.028621403	0.967194164
61008.124199270	117.071650786	0.967193564
61008.165865937	117.114680222	0.967192960
61008.207532603	117.157709712	0.967192352
61008.249199270	117.200739255	0.967191741
61008.290865937	117.243768853	0.967191126
61008.332532603	117.286798505	0.967190508
61008.374199270	117.329828212	0.967189886
61008.415865937	117.372857975	0.967189260
61008.457532603	117.415887793	0.967188630
61008.499199270	117.458917667	0.967187997
61008.540865937	117.501947597	0.967187360
61008.582532603	117.544977583	0.967186720
61008.624199270	117.588007627	0.967186076
61008.665865937	117.631037728	0.967185428
61008.707532603	117.674067886	0.967184776
61008.749199270	117.717098102	0.967184121
61008.790865937	117.760128376	0.967183462
61008.832532603	117.803158709	0.967182800
61008.874199270	117.846189101	0.967182134
61008.915865937	117.889219551	0.967181464
61008.957532603	117.932250061	0.967180791
61008.999199270	117.975280631	0.967180114
61009.040865937	118.018311261	0.967179433
61009.082532603	118.061341952	0.967178748
61009.124199270	118.104372703	0.967178060
61009.165865937	118.147403515	0.967177369
61009.207532603	118.190434389	0.967176673
61009.249199270	118.233465324	0.967175974
61009.290865937	118.276496322	0.967175272
61009.332532603	118.319527382	0.967174565
61009.374199270	118.362558504	0.967173855
61009.415865937	118.405589690	0.967173142
61009.457532603	118.448620939	0.967172425
61009.499199270	118.491652252	0.967171704
61009.540865937	118.534683628	0.967170979
61009.582532603	118.577715069	0.967170251
61009.624199270	118.620746575	0.967169519
61009.665865937	118.663778146	0.967168783
61009.707532603	118.706809782	0.967168044
61009.749199270	118.749841483	0.967167301
61009.790865937	118.792873251	0.967166555
61009.832532603	118.835905084	0.967165805
61009.874199270	118.878936985	0.967165051
61009.915865937	118.921968952	0.967164294
61009.957532603	118.965000987	0.967163533
61009.999199270	119.008033088	0.967162768
