mjd_utc	longitude_deg	radius_au
61005.582532604	64.209795354	0.986919824
61005.624199271	64.251957913	0.986912075
61005.665865938	64.294120982	0.986904332
61005.707532604	64.336284561	0.986896595
61005.749199271	64.378448650	0.986888864
61005.790865938	64.420613246	0.986881140
61005.832532604	64.462778348	0.986873421
61005.874199271	64.504943956	0.986865709
61005.915865938	64.547110069	0.986858003
61005.957532604	64.589276685	0.986850303
61005.999199271	64.631443803	0.986842609
61006.040865938	64.673611423	0.986834922
61006.082532604	64.715779543	0.986827241
61006.124199271	64.757948162	0.986819566
61006.165865938	64.800117279	0.986811897
61006.207532604	64.842286893	0.986804235
61006.249199271	64.884457004	0.986796579
61006.290865938	64.926627609	0.986788929
61006.332532604	64.968798709	0.986781286
61006.374199271	65.010970301	0.986773650
61006.415865938	65.053142385	0.986766019
61006.457532604	65.095314961	0.986758396
61006.499199271	65.137488027	0.986750778
61006.540865938	65.179661581	0.986743168
61006.582532604	65.221835624	0.986735563
61006.624199271	65.264010154	0.986727966
61006.665865938	65.306185170	0.986720375
61006.707532604	65.348360672	0.986712790
61006.749199271	65.390536658	0.986705212
61006.790865938	65.432713127	0.986697641
61006.832532604	65.474890079	0.986690077
61006.874199271	65.517067512	0.986682519
61006.915865938	65.559245427	0.986674968
61006.957532604	65.601423821	0.986667424
61006.999199271	65.643602694	0.986659887
61007.040865938	65.685782045	0.986652356
61007.082532604	65.727961873	0.986644832
61007.124199271	65.770142178	0.986637315
61007.165865938	65.812322958	0.986629805
61007.207532604	65.854504213	0.986622302
61007.249199271	65.896685941	0.986614806
61007.290865938	65.938868143	0.986607317
61007.332532604	65.981050817	0.986599834
61007.374199271	66.023233963	0.986592359
61007.415865937	66.065417579	0.986584891
61007.457532604	66.107601665	0.986577430
61007.499199270	66.149786221	0.986569976
61007.540865937	66.191971245	0.986562529
61007.582532603	66.234156736	0.986555089
61007.624199270	66.276342694	0.986547656
61007.665865937	66.318529119	0.986540231
61007.707532603	66.360716009	0.986532813
61007.749199270	66.402903364	0.986525402
61007.790865937	66.445091183	0.986517998
61007.832532603	66.487279465	0.986510602
61007.874199270	66.529468211	0.986503213
61007.915865937	66.571657418	0.986495831
61007.957532603	66.613847087	0.986488457
61007.999199270	66.656037217	0.986481090
61008.040865937	66.698227807	0.986473730
61008.082532603	66.740418856	0.986466378
61008.124199270	66.782610365	0.986459034
61008.165865937	66.824802332	0.986451697
61008.207532603	66.866994757	0.986444367
61008.249199270	66.909187640	0.986437045
61008.290865937	66.951380979	0.986429731
61008.332532603	66.993574774	0.986422424
61008.374199270	67.035769026	0.986415125
61008.415865937	67.077963732	0.986407834
61008.457532603	67.120158893	0.986400550
61008.499199270	67.162354509	0.986393274
61008.540865937	67.204550578	0.986386006
61008.582532603	67.246747101	0.986378745
61008.624199270	67.288944076	0.986371493
61008.665865937	67.331141504	0.986364248
61008.707532603	67.373339385	0.986357011
61008.749199270	67.415537716	0.986349782
61008.790865937	67.457736500	0.986342561
61008.832532603	67.499935734	0.986335348
61008.874199270	67.542135418	0.986328143
61008.915865937	67.584335553	0.986320945
61008.957532603	67.626536138	0.986313756
61008.999199270	67.668737172	0.986306575
61009.040865937	67.710938656	0.986299402
61009.082532603	67.753140589	0.986292237
61009.124199270	67.795342970	0.986285081
61009.165865937	67.837545800	0.986277932
61009.207532603	67.879749078	0.986270792
61009.249199270	67.921952804	0.986263660
61009.290865937	67.964156978	0.986256536
61009.332532603	68.006361600	0.986249420
61009.374199270	68.048566669	0.986242313
61009.415865937	68.090772185	0.986235214
61009.457532603	68.132978148	0.986228124
61009.499199270	68.175184559	0.986221042
61009.540865937	68.217391416	0.986213968
61009.582532603	68.259598720	0.986206903
61009.624199270	68.301806470	0.986199846
61009.665865937	68.344014668	0.986192797
61009.707532603	68.386223312	0.986185758
61009.749199270	68.428432402	0.986178726
61009.790865937	68.470641939	0.986171704
61009.832532603	68.512851922	0.986164690
61009.874199270	68.555062352	0.986157685
61009.915865937	68.597273229	0.986150688
61009.957532603	68.639484552	0.986143700
61009.999199270	68.681696321	0.986136721
61010.040865937	68.723908537	0.986129750
61010.082532603	68.766121201	0.986122789
61010.124199270	68.808334311	0.986115836
61010.165865937	68.850547868	0.986108892
61010.207532603	68.892761872	0.986101956
61010.249199270	68.934976324	0.986095030
61010.290865937	68.977191223	0.986088113
61010.332532603	69.019406570	0.986081204
61010.374199270	69.061622364	0.986074305
